record_type,port_path,status,classification,priority,sha1,sha256,reference_count,original_paths,notes,width,height,mode,bit_depth_estimate,has_alpha,alpha_min,alpha_max,transparent_pixels,partial_alpha_pixels,parse,frametime,interpolate,explicit_frames,frame_spec
PORT,block/tc4/er_3.png,MATCH,EXACT_TC4_COPY,P1,00fccdae7950c934fb1a7ab37af8417f1adfb612,68eff2ff14a9fedd388215520751c19da2d8c17b88935d4f17bb7afdc1c1ee70,0,textures/blocks/er_3.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/er_4.png,MATCH,EXACT_TC4_COPY,P1,21ce38f75bc42b9637295dc33da616bf87b9e0b2,ddd587e7353a7e0da53550ba3477f81c2d61717f7bfed07db5d6389219241927,0,textures/blocks/er_4.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_1.png,MATCH,EXACT_TC4_COPY,P1,a1b5646bbcffd27e8241f40a80c70ae898b0bf5e,47ba2e8e1bcc77fbb23cfeb8960b1b1880026435031ffe42759e1949bdc6174e,0,textures/blocks/es_1.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_2.png,MATCH,EXACT_TC4_COPY,P1,b0c10fc4bdbf6b9c8a5c924ec51e7517aafab8a7,66897554018b4e0396172f53691e4af3f9b4dee2cdd392ead5fa9a71d98003a7,0,textures/blocks/es_2.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_3.png,MATCH,EXACT_TC4_COPY,P1,d607300fcdd9022b88cf60b4400eea5ff4804089,32c9b4c75c24d3d7d24a4ba21b3aa68c6ced518ece7758016cd44c7f3ecb439b,0,textures/blocks/es_3.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_4.png,MATCH,EXACT_TC4_COPY,P1,cb145d148fe1e6bdf02ee5f56cd7c85cfc5f0685,6fb0feb31972fcf96576fc917c7145df153e5bb491e6c88c71af14778a0769f3,0,textures/blocks/es_4.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_5.png,MATCH,EXACT_TC4_COPY,P1,5734a3353320744772421340097cdc2e0f4176f2,5269a9d75f4d5e95d44efbb1537e9f66866061436cbf2e49b3a4b2844ec3298e,0,textures/blocks/es_5.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_6.png,MATCH,EXACT_TC4_COPY,P1,247fe279af65aa6c25c8fe481dd42625a4c425d9,1ce7261409640fcaab29c85cf57845e4201bbba7480bb54a88717c0bcd1fa4bb,0,textures/blocks/es_6.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_7.png,MATCH,EXACT_TC4_COPY,P1,a44c5a3ac6ce77fe968b67dec550047eb3ab5910,f894947a179cf7dc1b6dd7ca80aebe958c5bbdd20b5fb01055c2f7418be9639a,0,textures/blocks/es_7.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_8.png,MATCH,EXACT_TC4_COPY,P1,e9990c46a92e66214f3a0ad3fc16a3591552b105,6aa1746495025fa23b4b711dabd9461d3f05173a5b31204c570519d3ca219253,0,textures/blocks/es_8.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_i_1 - Copy.png,MATCH,EXACT_TC4_COPY,P1,a9551196256c000db9a2dbffb5640e91f3ee7fa3,d30687492cbd154aea16931ddb59cd1ed150de916ad197aa539284367426a47a,0,textures/blocks/es_i_1 - Copy.png,Byte-exact copy of an original TC4 asset.,32,32,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_i_1.png,MATCH,EXACT_TC4_COPY,P1,8ccc53b2be95bf651e52dba1f0ee4fcc8f15fb63,70138ea31411ecbcebc309bc51783e8dbd98b0ebb72b5b97113fe938d7177ec5,0,textures/blocks/es_i_1.png,Byte-exact copy of an original TC4 asset.,32,192,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_i_1.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,277ec2f9297c9f9bcbaa58037faf6cda259d1adc,dc51d868b13c788f2de58262af64251b47b1122271a5a34951222e5e501241e0,0,textures/blocks/es_i_1.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,12,"[0,2,4,3,2,1,3,5,4,3,2,1]"
PORT,block/tc4/es_i_2.png,MATCH,EXACT_TC4_COPY,P1,5c569c9641fc99d90210a388e288a332e8060309,9737863a2d2111503712a40bd32f400b8fe95a1f086acbfc09c98ab2c325ec76,0,textures/blocks/es_i_2.png,Byte-exact copy of an original TC4 asset.,32,32,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/es_p.png,MATCH,EXACT_TC4_COPY,P1,f77c527c6ad4c8fbdd536318eff12b02f8e3f806,293f79299d523e662966e36b95bcd4c0e27cee0738a4c3c6d0de233e4e2098ba,0,textures/blocks/es_p.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/essentiareservoir.png,MATCH,EXACT_TC4_COPY,P1,49f81b0d2869e072034199d10aaf72fae581afb6,9f88a1a3b18ffc573ba21e3db1a479519b6b9a88d3c509a3421535a20126ffe2,0,textures/blocks/essentiareservoir.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,184,112,144,,,,,
PORT,block/tc4/fleshblock.png,MATCH,EXACT_TC4_COPY,P1,db0146fbd61d4c3ab5f9e72b81cc782270d8c520,74132daf068008dfbad7ff58f818cfcf1f72418c51c35995555fec2ebf7ebbd5,0,textures/blocks/fleshblock.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/flower.png,MATCH,EXACT_TC4_COPY,P1,f63c6d6f248e47b8e35f3618ae3901d50f389ff2,8d15ba677f9f120af5784362a7f29fb4401ee3cf08b948a56aa86a05cab1c269,0,textures/blocks/flower.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,201,0,,,,,
PORT,block/tc4/fluiddeath.png,MATCH,EXACT_TC4_COPY,P1,3f1bca3237a5b7868b07636bda35a82bfe20ba1e,52e7ddb980541cd37ed85b17ea1cc66a383d66df74ffe1a417096686c62b7d21,0,textures/blocks/fluiddeath.png,Byte-exact copy of an original TC4 asset.,16,320,RGBA,32,True,226,226,0,5120,,,,,
PORT,block/tc4/fluiddeath.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,b85de4b2735450ed3f4b34ff138ad8970464518d,6a19bef21d66aac8fdcd8032751057733e321446b304d38f5ee8ba35efe99a1d,0,textures/blocks/animatedglow.png.mcmeta | textures/blocks/fluiddeath.png.mcmeta | textures/blocks/fluidpure.png.mcmeta | textures/items/eldritch_object_2.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,38,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1]"
PORT,block/tc4/fluidpure.png,MATCH,EXACT_TC4_COPY,P1,44933f577c22cb40da6bac88378993e983cfd904,d6add92ebbfc57bdabed342efdf0d10e7157e3da2607dc92c6da60df95e00e52,1,textures/blocks/fluidpure.png,Byte-exact copy of an original TC4 asset.,16,320,RGBA,32,True,206,206,0,5120,,,,,
PORT,block/tc4/fluidpure.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,b85de4b2735450ed3f4b34ff138ad8970464518d,6a19bef21d66aac8fdcd8032751057733e321446b304d38f5ee8ba35efe99a1d,0,textures/blocks/animatedglow.png.mcmeta | textures/blocks/fluiddeath.png.mcmeta | textures/blocks/fluidpure.png.mcmeta | textures/items/eldritch_object_2.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,38,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1]"
PORT,block/tc4/fluxgas.png,MATCH,EXACT_TC4_COPY,P1,7095317c5684d6c18bcdce1d100c2540b0946724,08afdd060d230f7f8471edcdb5410fa4bc7ba8874d81b757d5de4965fc67ab0c,0,textures/blocks/fluxgas.png,Byte-exact copy of an original TC4 asset.,16,512,RGBA,32,True,81,81,0,8192,,,,,
PORT,block/tc4/fluxgas.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,0,textures/blocks/candle.png.mcmeta | textures/blocks/fluxgas.png.mcmeta | textures/blocks/fluxgoo.png.mcmeta | textures/items/eldritch_object_3.png.mcmeta | textures/items/essence.png.mcmeta | textures/items/focus_pech.png.mcmeta | textures/items/focus_portablehole.png.mcmeta | textures/items/shard_balanced.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,block/tc4/fluxgoo.png,MATCH,EXACT_TC4_COPY,P1,68b49fb74d9f56e99ee09233f785b101355d88b8,61ee827d9564d5a315655ffed41e6e98312b45cbab03c97416aba41f3a6ccf47,0,textures/blocks/fluxgoo.png,Byte-exact copy of an original TC4 asset.,16,512,RGBA,32,True,186,186,0,8192,,,,,
PORT,block/tc4/fluxgoo.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,0,textures/blocks/candle.png.mcmeta | textures/blocks/fluxgas.png.mcmeta | textures/blocks/fluxgoo.png.mcmeta | textures/items/eldritch_object_3.png.mcmeta | textures/items/essence.png.mcmeta | textures/items/focus_pech.png.mcmeta | textures/items/focus_portablehole.png.mcmeta | textures/items/shard_balanced.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,block/tc4/frostshard.png,MATCH,EXACT_TC4_COPY,P1,d83adac06eb1a858ccc109670993a1e3d0cf7a0d,0b5cd58168573bbf8b5d03559c67d153c484a6d05e0860940a7cfec9f3e52940,0,textures/blocks/frostshard.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,170,170,0,1024,,,,,
PORT,block/tc4/furnace0.png,MATCH,EXACT_TC4_COPY,P1,ebcc446a1238256d050452a33bc704b2aac6bbca,dbfe339819b626302423c57d4af105251cb57f53e274cf58d9fcc8693181c7fb,0,textures/blocks/furnace0.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace1.png,MATCH,EXACT_TC4_COPY,P1,b9277841cba6db0013bc216a9983ca565abbedbb,9be315a299e483c2e93fb0a5e38b5e6d3ee8a9a0ce6ba17237b735a3267126ab,0,textures/blocks/furnace1.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace10.png,MATCH,EXACT_TC4_COPY,P1,9ab4b0c95aeb31c27ad1aab49ec0dd7a2fcff72e,a001c047b5995c96a3598479f7a170841ff17f941a0b17f7c74ae1f1b8d1effd,0,textures/blocks/furnace10.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace11.png,MATCH,EXACT_TC4_COPY,P1,c621127c156b265124230959cdaba863a95e72cd,fec93d97a7f33967a9145e64cd08ff090ea6678b6ecd654c7135add0fa18b7a7,0,textures/blocks/furnace11.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace12.png,MATCH,EXACT_TC4_COPY,P1,808e5b58cd9f6137bda0acbfac9a237d96027c98,42e20d06ceb50c5a458c283322d181a56024aba3251d39c44d3aa7bea4e20172,0,textures/blocks/furnace12.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace13.png,MATCH,EXACT_TC4_COPY,P1,7d6912f7b757b4a0ce945676d0a8ff940864fe5c,d495949afd867f936c53802118b2d03ea12f7e5e61fcfdafc8087193d2461bf1,0,textures/blocks/furnace13.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,140,0,,,,,
PORT,block/tc4/furnace14.png,MATCH,EXACT_TC4_COPY,P1,7d93121c830d42410aeca54f610e2b26e258a094,138f32719f0b9d1f38ddd6ead5a63e40f41680c7ade3b85b695cb61f5c84a890,0,textures/blocks/furnace14.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace15.png,MATCH,EXACT_TC4_COPY,P1,17de532f0119fd93efab2022fd1b63785b44cd24,47b08dfb9f5dd105b86f5a5d8e9abadb2f3140fc8432c67b2e320dea1d03bcf9,0,textures/blocks/furnace15.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,242,0,,,,,
PORT,block/tc4/furnace16.png,MATCH,EXACT_TC4_COPY,P1,1bd2cf94274753d93ea5d9113f1946df65be9152,d1cedceffade5b34d8bbf3e5f83f418ecc6da1d41401c7a27fc242b9e2f85550,0,textures/blocks/furnace16.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace17.png,MATCH,EXACT_TC4_COPY,P1,a39e19f6893a2fbcd4778337eb55dd9184b10c4e,48eeb1e7afef096629770fa60cea101857946c80215e23e525c5d3a4e251e637,0,textures/blocks/furnace17.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace18.png,MATCH,EXACT_TC4_COPY,P1,d3e033407b748d87db4aea867de15c9b34e51be3,b34f7d2cba6d321e692d7a612ee0b38a4a45533a1e43f60b2253d652f578aa73,0,textures/blocks/furnace18.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace19.png,MATCH,EXACT_TC4_COPY,P1,68499ebab395e40980261734dd73d02d4d7a3fcb,265398a77b8e7163c294eff826a8c633200078cd83694db3dc92497141948108,0,textures/blocks/furnace19.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace2.png,MATCH,EXACT_TC4_COPY,P1,3a2153db0572e1291ff2930adf3de8f3cba8137e,2bf5c7b8a7df7e66f05f3ab7857e5cda631c7f0704993274caebd235b280a599,0,textures/blocks/furnace2.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace20.png,MATCH,EXACT_TC4_COPY,P1,5ce1e6bbf3bc794805ca87882b26fb0ec413736d,79c45210fdd09392c508b16fa1ce80fbea0b56037caa0264307ae4c3328ff548,0,textures/blocks/furnace20.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace21.png,MATCH,EXACT_TC4_COPY,P1,ede19e230fac4baf91d4a15e15611d4b8af0a020,8a1ee9f1923c322fedd6455bf5fc04b4c19f9114158713eed518bf442cb2ead2,0,textures/blocks/furnace21.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace22.png,MATCH,EXACT_TC4_COPY,P1,a7de3ea01c6ecb788dfc82530fcfe2c17188698a,ab1c105295f83a669f0602e05aad592cde5e4f6ac31cae8ee68487de8f04f0d4,0,textures/blocks/furnace22.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace23.png,MATCH,EXACT_TC4_COPY,P1,e84879630a31ebb50e4de6d787e952fe178495a9,557392770d21a7e20b65cf8bd0d8369c37e5afaf6daed002505ef2463741f8e9,0,textures/blocks/furnace23.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace25.png,MATCH,EXACT_TC4_COPY,P1,6b2e1a9f91867513e7b8195bf73e65437fe1a932,83f9fe55dfd7ecb4d2f49ac0b81cbf182e3e5aa3fd4aba483fc1b9f3139cc34e,0,textures/blocks/furnace25.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace26.png,MATCH,EXACT_TC4_COPY,P1,0d3130a97666546d2cfef18e3671e7e4da8df487,f249a8c44473caaa017fec732f57e63978117f8b0563db97f43777adda05ec36,0,textures/blocks/furnace26.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace3.png,MATCH,EXACT_TC4_COPY,P1,f87570a3e5b6437eeea1a5183b061fa8fe37f50e,ad1721eb30d41926608ed91510ce0c9f1e13d476d2de417a0a8c4ebffc3afbbb,0,textures/blocks/furnace3.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace4.png,MATCH,EXACT_TC4_COPY,P1,5303ed35cf829c6957422c3e8c24166f3821bbca,d680ed395c3817d957a83bced770206d12f1ce5f82cb37fc1c33db981f2639db,0,textures/blocks/furnace4.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace5.png,MATCH,EXACT_TC4_COPY,P1,d1825ada71895e830e59ab2937cfadab7dbd676a,4d49f78a12ca7b37bc549e8bb2f4dc652c24ac08e410119ab3d055952d792987,0,textures/blocks/furnace5.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace6.png,MATCH,EXACT_TC4_COPY,P1,e9a8f8a75116de0584b78258ce1ee20f2bcddb80,a4e5f0b2cfdd6164e60fce95aad8e3498b9cfd7a0136e85bcf5e93f7db41c239,0,textures/blocks/furnace6.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace7.png,MATCH,EXACT_TC4_COPY,P1,3abc4fa0b88f2d3881e462a145d36925280c1924,2dd2555004c25abf2f00a6e2a61d03227b1935b1ec911fe7a5d3a19039ed529b,0,textures/blocks/furnace7.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/furnace9.png,MATCH,EXACT_TC4_COPY,P1,1461905c137913d05a0e47de58b56c6d5c4baa1d,cbf38e9789883c469611702c4efc26c32ee880a785aa701608713edadfba764c,0,textures/blocks/furnace9.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/goldbase.png,MATCH,EXACT_TC4_COPY,P1,ea28b95a7218e232a6069f3e4bb71bfdad26c9ed,ef42f0a9ff3ac0f592a3511e3348d747672ebd558880c65c0a93aaf488a513eb,0,textures/blocks/goldbase.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/golem_stone_side.png,MATCH,EXACT_TC4_COPY,P1,ad4b3f55d1c114861148f384c119cf26bd737916,b2f29e07b4a154c3a462e69d8eac65228677e208038732c1839d5444f21049ba,0,textures/blocks/golem_stone_side.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/golem_stone_top.png,MATCH,EXACT_TC4_COPY,P1,afeefc0cbf232e7b59929a2489d6f4871c48f032,c80776fbaa3fb252dafabc26df2a35036d0d5d2f915fdcf42157e2f7f4f4e1c0,0,textures/blocks/golem_stone_top.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/golem_stone_top_active.png,MATCH,EXACT_TC4_COPY,P1,3794132b89df69898e296de3a17574e861725445,901267485e327958278b6923d263afd3b667bff618ceb938307299ba891f1a92,0,textures/blocks/golem_stone_top_active.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/grate.png,MATCH,EXACT_TC4_COPY,P1,4dfe8d2668aae07261ca9df8797233492683349b,c64bfce1e67740d117415572e840fc0e22ef9fbed8c623cb3a51c9f8bae03bdb,0,textures/blocks/grate.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,64,0,,,,,
PORT,block/tc4/grate_hatch.png,MATCH,EXACT_TC4_COPY,P1,9a08903d489779ed2ce831a25c8cd0403c90825c,0011691b3457b7ae217cd9ec93e94d3d49eab0a000476eacd843f129998fbc06,0,textures/blocks/grate_hatch.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,192,0,,,,,
PORT,block/tc4/greatwoodleaves.png,MATCH,EXACT_TC4_COPY,P1,5e53d31b42231c0f8583e58ee99921ce2168ddc9,355e179437bffb8a5709650c3cb46ae3202be894fedf4ca8fc7300d07af717cb,1,textures/blocks/greatwoodleaves.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,101,0,,,,,
PORT,block/tc4/greatwoodleaveslow.png,MATCH,EXACT_TC4_COPY,P1,aad63c331952d762e4c6af95ff2bbf1cd11b0595,5c6c48d12048f00dd6aca04fcdfdf51a660300039dd581ae51953984be0bb9d4,0,textures/blocks/greatwoodleaveslow.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/greatwoodsapling.png,MATCH,EXACT_TC4_COPY,P1,055359c6ce03ef16c6aa89f520e40e188f831401,3f28d9e6422fc32fd69064d96e9344c45b5e6318cc13478ca7a0c1769b26720e,1,textures/blocks/greatwoodsapling.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,146,0,,,,,
PORT,block/tc4/greatwoodside.png,MATCH,EXACT_TC4_COPY,P1,5e06d28668cc0764f5826c8b9ee98fd30453a691,498e85df34774634e2dc83095381f3ac281feced0f05be72ce3b99d808439769,0,textures/blocks/greatwoodside.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/greatwoodtop.png,MATCH,EXACT_TC4_COPY,P1,1e070f6adc2673cd61f72831b0f183e3813ab945,c2043194478f34b59cbd7efc8d9043d69d8997bc01e1ddebc22bb3d3f4ac1ac5,0,textures/blocks/greatwoodtop.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/tc4/infusedore.png,MATCH,EXACT_TC4_COPY,P1,f703189eac7b4370521646bdca8ac928f626dec8,76645429f150af463264a8e57268b09f97670f1660344158c3fd2c4fb9738c60,0,textures/blocks/infusedore.png,Byte-exact copy of an original TC4 asset.,32,512,RGBA,32,True,0,255,11616,0,,,,,
PORT,block/tc4/infusedore.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,11af65f9ec75a1e408a003168b0610b3965b4ed6,e9b8025fde1b09b0a4d2a38427b04f98f28a593045be6d177eb2b29164c872b0,0,textures/blocks/infusedore.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,0,[]
PORT,block/tc4/infusedorestone.png,MATCH,EXACT_TC4_COPY,P1,a1ff4c6fa456e6f4db5529a5519846be909b25e4,864eaba55992a96293fd01a7b9ca86987fdb0b3e2f560b9d402165800608459f,0,textures/blocks/infusedorestone.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,298,0,,,,,
PORT,block/tc4/jar_bottom.png,MATCH,EXACT_TC4_COPY,P0,ca52b5fe43f52cf106b350f04bee010d4627f09a,53ce838d68ec3e566119ced57b08cd0c03574ce416b01ec36d1a866c44297b8b,3,textures/blocks/jar_bottom.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,115,156,100,,,,,
PORT,block/tc4/jar_side.png,MATCH,EXACT_TC4_COPY,P0,9d1a41c3d0cc1d4e91f07ac50b06e8fe5b131fce,b2c5e716ad1816a2dc07d28d5d6dc5393b292ffa006e04793ac50ae06e40ba26,7,textures/blocks/jar_side.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,124,120,,,,,
PORT,block/tc4/jar_side_void.png,MATCH,EXACT_TC4_COPY,P0,1ada5dcc4c15ed103f7eef64b57dc65d4f4c76d1,9ebf9a0b6f7f41e44c2537713d7c6f0bc45c17af1f75c434fc754f3841b6d643,2,textures/blocks/jar_side_void.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,124,120,,,,,
PORT,block/tc4/jar_top.png,MATCH,EXACT_TC4_COPY,P0,64fa8e4eac69940391bd4c9793a32e668509944d,7a85f4417ff6d659e6f6fd850d4b641dec2efb0c9db58f1fdeb778f3e6fa8dde,4,textures/blocks/jar_top.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,156,64,,,,,
PORT,block/tc4/jar_top_void.png,MATCH,EXACT_TC4_COPY,P0,a569a60dbbd67b93df0f2d899ad63e3c86183b40,0a1a6de0996b0ec33ae171ac3ba14681513d8eef69d00dee782c5632f525b3b9,2,textures/blocks/jar_top_void.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,156,64,,,,,
PORT,block/tc4/lamp_fert_side.png,MATCH,EXACT_TC4_COPY,P1,a257ed7d88bca7a0d2acc427e4febca437380cd4,2934f98fd519d40ed4e4202cb97b42d60b889c823d4197ddfcd7ce5c6cc32646,0,textures/blocks/lamp_fert_side.png,Byte-exact copy of an original TC4 asset.,16,64,RGBA,32,True,0,255,640,0,,,,,
PORT,block/tc4/lamp_fert_side.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,a08038e265b96f59086087b0a54f9b60f74cb359,c6b398fa59f5238e96e7325928e990ab6b18df7204325949238609d712d0bf99,0,textures/blocks/lamp_fert_side.png.mcmeta | textures/blocks/lamp_fert_top.png.mcmeta | textures/blocks/lamp_grow_side.png.mcmeta | textures/blocks/lamp_grow_top.png.mcmeta | textures/blocks/lamp_side.png.mcmeta | textures/blocks/lamp_top.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,12,"[2,1,0,1,2,3,2,3,2,1,0,1]"
PORT,block/tc4/lamp_fert_side_off.png,MATCH,EXACT_TC4_COPY,P1,c2068aff9643921aa4da30104039d9870ecce8fc,1f81a2726fec4524b4c0a6da334e397655079684cc04a3483126750151753f66,0,textures/blocks/lamp_fert_side_off.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,160,0,,,,,
PORT,block/tc4/lamp_fert_top.png,MATCH,EXACT_TC4_COPY,P1,7ba375c84c9087a1fd776fdda697ff809bf4a00b,78ff322d9a22223e26ceb79e0cd0bc248d5f97e99bff4e4232161448def78049,0,textures/blocks/lamp_fert_top.png,Byte-exact copy of an original TC4 asset.,16,64,RGBA,32,True,0,255,760,8,,,,,
PORT,block/tc4/lamp_fert_top.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,a08038e265b96f59086087b0a54f9b60f74cb359,c6b398fa59f5238e96e7325928e990ab6b18df7204325949238609d712d0bf99,0,textures/blocks/lamp_fert_side.png.mcmeta | textures/blocks/lamp_fert_top.png.mcmeta | textures/blocks/lamp_grow_side.png.mcmeta | textures/blocks/lamp_grow_top.png.mcmeta | textures/blocks/lamp_side.png.mcmeta | textures/blocks/lamp_top.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,12,"[2,1,0,1,2,3,2,3,2,1,0,1]"
